Machine = 10,Job = 5,Task = 60,Ant = 25,
Sedai , Best , Bad , Average 
386 , 134.0 , 178.0 , 156.88 , 
387 , 130.0 , 171.0 , 154.48 , 
388 , 129.0 , 176.0 , 153.24 , 
389 , 132.0 , 176.0 , 153.2 , 
390 , 138.0 , 180.0 , 157.0 , 
391 , 135.0 , 191.0 , 154.56 , 
392 , 138.0 , 194.0 , 155.32 , 
393 , 137.0 , 182.0 , 155.28 , 
394 , 130.0 , 185.0 , 151.64 , 
395 , 135.0 , 191.0 , 157.44 , 
396 , 131.0 , 181.0 , 155.48 , 
397 , 136.0 , 188.0 , 157.16 , 
398 , 139.0 , 195.0 , 157.68 , 
399 , 135.0 , 185.0 , 156.0 , 
400 , 139.0 , 183.0 , 157.28 , 
401 , 134.0 , 182.0 , 155.4 , 
402 , 133.0 , 182.0 , 155.76 , 
403 , 132.0 , 179.0 , 154.96 , 
404 , 137.0 , 176.0 , 150.04 , 
405 , 136.0 , 172.0 , 154.76 , 
406 , 126.0 , 171.0 , 152.08 , 
407 , 139.0 , 188.0 , 154.04 , 
408 , 131.0 , 182.0 , 153.48 , 
409 , 138.0 , 187.0 , 156.28 , 
410 , 131.0 , 177.0 , 154.8 , 
411 , 138.0 , 173.0 , 153.76 , 
412 , 142.0 , 173.0 , 154.6 , 
413 , 135.0 , 174.0 , 150.68 , 
414 , 136.0 , 184.0 , 156.44 , 
415 , 131.0 , 178.0 , 151.96 , 
416 , 129.0 , 187.0 , 153.48 , 
417 , 131.0 , 193.0 , 158.36 , 
418 , 130.0 , 181.0 , 153.84 , 
419 , 141.0 , 172.0 , 154.48 , 
420 , 119.0 , 186.0 , 157.96 , 
421 , 139.0 , 168.0 , 154.36 , 
422 , 126.0 , 177.0 , 153.2 , 
423 , 137.0 , 180.0 , 154.48 , 
424 , 140.0 , 180.0 , 154.64 , 
425 , 135.0 , 172.0 , 155.4 , 
426 , 124.0 , 170.0 , 153.08 , 
427 , 121.0 , 183.0 , 149.48 , 
428 , 130.0 , 174.0 , 151.64 , 
429 , 129.0 , 171.0 , 152.88 , 
430 , 131.0 , 175.0 , 152.8 , 
431 , 124.0 , 183.0 , 151.88 , 
432 , 126.0 , 176.0 , 155.44 , 
433 , 139.0 , 176.0 , 157.64 , 
434 , 128.0 , 181.0 , 157.92 , 
435 , 127.0 , 176.0 , 152.36 , 
436 , 126.0 , 169.0 , 154.28 , 
437 , 123.0 , 186.0 , 158.84 , 
438 , 126.0 , 174.0 , 148.96 , 
439 , 132.0 , 190.0 , 155.84 , 
440 , 140.0 , 189.0 , 156.2 , 
441 , 126.0 , 180.0 , 152.48 , 
442 , 130.0 , 176.0 , 155.4 , 
443 , 141.0 , 177.0 , 158.36 , 
444 , 123.0 , 169.0 , 146.4 , 
445 , 136.0 , 175.0 , 154.72 , 
446 , 124.0 , 166.0 , 149.56 , 
447 , 134.0 , 177.0 , 155.84 , 
448 , 133.0 , 175.0 , 152.84 , 
449 , 132.0 , 174.0 , 149.44 , 
450 , 136.0 , 180.0 , 154.68 , 
451 , 129.0 , 178.0 , 152.44 , 
452 , 135.0 , 170.0 , 150.36 , 
453 , 133.0 , 182.0 , 155.2 , 
454 , 136.0 , 169.0 , 149.76 , 
455 , 125.0 , 181.0 , 153.88 , 
456 , 132.0 , 174.0 , 152.48 , 
457 , 133.0 , 173.0 , 153.16 , 
458 , 122.0 , 173.0 , 155.28 , 
459 , 119.0 , 174.0 , 152.24 , 
460 , 135.0 , 169.0 , 155.04 , 
461 , 133.0 , 173.0 , 155.72 , 
462 , 138.0 , 169.0 , 151.76 , 
463 , 130.0 , 186.0 , 153.36 , 
464 , 139.0 , 184.0 , 157.28 , 
465 , 129.0 , 178.0 , 152.44 , 
466 , 133.0 , 174.0 , 150.92 , 
467 , 127.0 , 187.0 , 154.64 , 
468 , 117.0 , 169.0 , 153.72 , 
469 , 132.0 , 192.0 , 154.0 , 
470 , 134.0 , 174.0 , 157.0 , 
471 , 132.0 , 172.0 , 156.36 , 
472 , 133.0 , 169.0 , 153.16 , 
473 , 129.0 , 176.0 , 152.92 , 
474 , 125.0 , 188.0 , 153.96 , 
475 , 133.0 , 179.0 , 154.08 , 
476 , 137.0 , 186.0 , 157.28 , 
477 , 134.0 , 180.0 , 153.52 , 
478 , 131.0 , 190.0 , 155.12 , 
479 , 135.0 , 179.0 , 154.6 , 
480 , 129.0 , 174.0 , 153.92 , 
481 , 125.0 , 171.0 , 147.04 , 
482 , 114.0 , 168.0 , 152.44 , 
483 , 130.0 , 172.0 , 153.28 , 
484 , 134.0 , 177.0 , 153.6 , 
485 , 126.0 , 172.0 , 150.88 , 
486 , 130.0 , 181.0 , 154.68 , 
487 , 135.0 , 170.0 , 151.2 , 
488 , 134.0 , 180.0 , 158.92 , 
489 , 135.0 , 176.0 , 155.0 , 
490 , 130.0 , 178.0 , 152.84 , 
491 , 133.0 , 187.0 , 152.76 , 
