Machine = 5,Job = 5,Task = 12,Ant = 50,
Sedai , Best ,, Bad , Average 
566 , 38.0 , 51.0 , 41.3 , 
567 , 38.0 , 52.0 , 41.18 , 
568 , 38.0 , 51.0 , 41.4 , 
569 , 38.0 , 48.0 , 41.54 , 
570 , 38.0 , 49.0 , 41.1 , 
571 , 38.0 , 54.0 , 41.38 , 
572 , 38.0 , 51.0 , 42.04 , 
573 , 38.0 , 50.0 , 41.46 , 
574 , 38.0 , 51.0 , 41.14 , 
575 , 38.0 , 50.0 , 41.34 , 
576 , 38.0 , 48.0 , 41.16 , 
577 , 38.0 , 50.0 , 41.22 , 
578 , 38.0 , 49.0 , 41.72 , 
579 , 38.0 , 50.0 , 41.58 , 
580 , 38.0 , 47.0 , 40.86 , 
581 , 38.0 , 47.0 , 40.54 , 
582 , 38.0 , 50.0 , 40.92 , 
583 , 38.0 , 47.0 , 41.58 , 
584 , 38.0 , 50.0 , 41.7 , 
585 , 38.0 , 51.0 , 41.34 , 
586 , 38.0 , 52.0 , 41.26 , 
587 , 38.0 , 50.0 , 41.64 , 
588 , 38.0 , 49.0 , 42.58 , 
589 , 38.0 , 48.0 , 41.28 , 
590 , 38.0 , 52.0 , 41.7 , 
591 , 38.0 , 49.0 , 41.66 , 
592 , 38.0 , 51.0 , 41.92 , 
593 , 38.0 , 48.0 , 41.64 , 
594 , 38.0 , 52.0 , 41.98 , 
595 , 38.0 , 49.0 , 41.38 , 
